,isFaculty,isStaff,isStudent,building,buildingKey,room,comfort,quarter,timestamp,activity,clothing
23908,FALSE,True,False,King Hall,DV-01-000609,1302,chilly,spring2018,Fri May 18 2018 11:19:41 GMT-0700 (PDT),inactive,normal
23909,FALSE,True,False,Ghausi Hall,DV-01-001212,2009,perfect,spring2018,Fri May 18 2018 12:01:17 GMT-0700 (PDT),inactive,normal
23910,FALSE,False,True,The Grove (Surge 3),DV-01-000463,1309,cold,spring2018,Fri May 18 2018 12:35:35 GMT-0700 (PDT),inactive,normal
23911,FALSE,True,True,Sciences Lab Building,DV-01-001553,2011,cold,spring2018,Fri May 18 2018 13:06:12 GMT-0700 (PDT),inactive,heavy
23912,FALSE,False,True,Bainer Hall,DV-01-000462,1132,hot,spring2018,Fri May 18 2018 13:10:21 GMT-0700 (PDT),inactive,light
23913,FALSE,False,True,,,,,spring2018,Fri May 18 2018 13:10:48 GMT-0700 (PDT),,
23914,FALSE,True,True,Conference Center,DV-01-001761,welcome center auditorium ,hot,spring2018,Fri May 18 2018 13:28:24 GMT-0700 (PDT),inactive,light
23915,FALSE,False,True,Bainer Hall,DV-01-000462,1070,cold,spring2018,Fri May 18 2018 14:04:24 GMT-0700 (PDT),inactive,light
23916,FALSE,False,True,Activities and Recreation Center,DV-01-001559,Weight room / basketball courts,warm,spring2018,Fri May 18 2018 14:32:07 GMT-0700 (PDT),active,light
23917,FALSE,False,True,Haring Hall,DV-01-000098,2125,,spring2018,Fri May 18 2018 14:53:54 GMT-0700 (PDT),,
23918,FALSE,True,False,Student Community Center,DV-01-001828,D,cold,spring2018,Fri May 18 2018 15:01:15 GMT-0700 (PDT),inactive,light
23919,FALSE,True,True,Memorial Union,DV-01-000152,Mee Room,hot,spring2018,Fri May 18 2018 19:51:41 GMT-0700 (PDT),inactive,
23920,FALSE,True,True,Memorial Union,DV-01-000152,3rd Floor,hot,spring2018,Fri May 18 2018 19:52:08 GMT-0700 (PDT),inactive,light
23921,FALSE,True,True,Memorial Union,DV-01-000152,Mee Room ,warm,spring2018,Fri May 18 2018 19:52:58 GMT-0700 (PDT),inactive,normal
23922,FALSE,True,True,Memorial Union,DV-01-000152,third floor,hot,spring2018,Fri May 18 2018 19:53:06 GMT-0700 (PDT),inactive,normal
23923,FALSE,True,True,Memorial Union,DV-01-000152,Mee Room,hot,spring2018,Fri May 18 2018 19:54:00 GMT-0700 (PDT),inactive,light
23924,FALSE,True,True,Memorial Union,DV-01-000152,342,hot,spring2018,Fri May 18 2018 19:55:10 GMT-0700 (PDT),active,normal
23925,FALSE,False,True,Hart Hall,DV-01-000023,1120,hot,spring2018,Sat May 19 2018 14:32:17 GMT-0700 (PDT),inactive,light
23926,FALSE,False,True,Hart Hall,DV-01-000023,1120,hot,spring2018,Sat May 19 2018 16:44:12 GMT-0700 (PDT),inactive,light
23927,FALSE,False,True,Wellman Hall,DV-01-000643,105,chilly,spring2018,Sat May 19 2018 20:37:41 GMT-0700 (PDT),inactive,light
23928,FALSE,False,True,Hart Hall,DV-01-000023,1120,hot,spring2018,Sun May 20 2018 13:02:38 GMT-0700 (PDT),inactive,light
23929,FALSE,False,True,Hunt Hall,DV-01-000092,100,cold,spring2018,Sun May 20 2018 14:14:04 GMT-0700 (PDT),inactive,
23930,FALSE,False,True,Hart Hall,DV-01-000023,1120,hot,spring2018,Sun May 20 2018 14:53:48 GMT-0700 (PDT),inactive,
23931,FALSE,True,True,Segundo Services Center,DV-01-001811,1100,cold,spring2018,Sun May 20 2018 14:57:51 GMT-0700 (PDT),inactive,light
23932,FALSE,True,True,Memorial Union,DV-01-000152,Games area,hot,spring2018,Sun May 20 2018 15:40:52 GMT-0700 (PDT),inactive,light
23933,FALSE,False,True,Shields Library,DV-01-000056,reading room,cold,spring2018,Sun May 20 2018 18:45:01 GMT-0700 (PDT),active,normal
23934,FALSE,False,True,Memorial Union,DV-01-000152,second floor,cold,spring2018,Sun May 20 2018 19:39:30 GMT-0700 (PDT),inactive,light
23935,FALSE,False,True,Robbins Hall,DV-01-000172,146,cold,spring2018,Mon May 21 2018 09:06:57 GMT-0700 (PDT),active,heavy
23936,FALSE,False,True,Bainer Hall,DV-01-000462,1132,warm,spring2018,Mon May 21 2018 10:59:51 GMT-0700 (PDT),active,light
23937,FALSE,True,True,King Hall,DV-01-000609,1122,cold,spring2018,Mon May 21 2018 12:16:05 GMT-0700 (PDT),inactive,normal
23938,FALSE,False,True,,,,,spring2018,Mon May 21 2018 13:00:34 GMT-0700 (PDT),,
23939,FALSE,True,True,Segundo Services Center,DV-01-001811,1100,cold,spring2018,Mon May 21 2018 13:45:08 GMT-0700 (PDT),inactive,light
23940,FALSE,True,True,Segundo Services Center,DV-01-001811,1100,cold,spring2018,Mon May 21 2018 13:52:18 GMT-0700 (PDT),inactive,normal
23941,FALSE,True,True,Segundo Services Center,DV-01-001811,Advising Center,chilly,spring2018,Mon May 21 2018 13:52:53 GMT-0700 (PDT),inactive,normal
23942,FALSE,True,False,University Services Building,DV-01-000982,171,warm,spring2018,Mon May 21 2018 14:29:18 GMT-0700 (PDT),inactive,
23943,FALSE,False,True,Hunt Hall,DV-01-000092,100,chilly,spring2018,Mon May 21 2018 14:29:37 GMT-0700 (PDT),,normal
23944,FALSE,False,True,Giedt Hall,DV-01-001586,1003,hot,spring2018,Mon May 21 2018 16:06:54 GMT-0700 (PDT),inactive,light
23945,FALSE,False,True,,,,,spring2018,Mon May 21 2018 16:07:59 GMT-0700 (PDT),,
23946,FALSE,False,True,Segundo Services Center,DV-01-001811,1100,cold,spring2018,Mon May 21 2018 16:27:44 GMT-0700 (PDT),active,heavy
23947,FALSE,True,True,Segundo Services Center,DV-01-001811,1100,chilly,spring2018,Mon May 21 2018 16:28:06 GMT-0700 (PDT),active,
23948,FALSE,True,True,Segundo Services Center,DV-01-001811,1100,cold,spring2018,Mon May 21 2018 16:29:01 GMT-0700 (PDT),inactive,normal
23949,FALSE,False,True,Thoreau Hall,DV-01-000991,205C,warm,spring2018,Mon May 21 2018 16:39:12 GMT-0700 (PDT),inactive,light
23950,FALSE,True,True,Wellman Hall,DV-01-000643,26,warm,spring2018,Mon May 21 2018 17:12:41 GMT-0700 (PDT),inactive,light
23951,FALSE,True,True,Memorial Union,DV-01-000152,Mee Room,hot,spring2018,Mon May 21 2018 21:40:17 GMT-0700 (PDT),inactive,normal
23952,FALSE,True,False,Hart Hall,DV-01-000023,2307,cold,spring2018,Tue May 22 2018 08:16:09 GMT-0700 (PDT),inactive,normal
23953,FALSE,True,False,Young Hall,DV-01-000058,"between room 198, men's restroom, 184, 187, 188, and 189",hot,spring2018,Tue May 22 2018 08:27:01 GMT-0700 (PDT),inactive,normal
23954,FALSE,False,True,Young Hall,DV-01-000058,194,,spring2018,Tue May 22 2018 08:57:12 GMT-0700 (PDT),,
23955,FALSE,True,True,Kleiber Hall,DV-01-000682,The big one ,perfect,spring2018,Tue May 22 2018 09:42:26 GMT-0700 (PDT),inactive,normal
23956,FALSE,True,True,Kleiber Hall,DV-01-000682,Large hall,chilly,spring2018,Tue May 22 2018 10:09:26 GMT-0700 (PDT),inactive,normal
23957,FALSE,True,True,Giedt Hall,DV-01-001586,1006,cold,spring2018,Tue May 22 2018 10:10:03 GMT-0700 (PDT),inactive,normal
23958,FALSE,True,True,Young Hall,DV-01-000058,194,chilly,spring2018,Tue May 22 2018 10:10:43 GMT-0700 (PDT),inactive,normal
23959,FALSE,False,True,Physical Sciences & Engineering Library,DV-01-000678,floor 3,cold,spring2018,Tue May 22 2018 10:13:52 GMT-0700 (PDT),inactive,light
23960,FALSE,False,True,Wellman Hall,DV-01-000643,234,hot,spring2018,Tue May 22 2018 11:22:34 GMT-0700 (PDT),inactive,normal
23961,FALSE,False,True,Young Hall,DV-01-000058,184,hot,spring2018,Tue May 22 2018 11:24:43 GMT-0700 (PDT),inactive,light
23962,FALSE,True,True,Wellman Hall,DV-01-000643,7,cold,spring2018,Tue May 22 2018 11:50:34 GMT-0700 (PDT),inactive,heavy
23963,FALSE,False,True,Wellman Hall,DV-01-000643,105,cold,spring2018,Tue May 22 2018 12:01:17 GMT-0700 (PDT),inactive,light
23964,FALSE,False,True,Peter A. Rock Hall,THERMOO-001,lecture hall ,warm,spring2018,Tue May 22 2018 12:19:36 GMT-0700 (PDT),inactive,light
23965,FALSE,True,True,Young Hall,DV-01-000058,198,cold,spring2018,Tue May 22 2018 12:21:31 GMT-0700 (PDT),inactive,normal
23966,FALSE,False,True,Young Hall,DV-01-000058,198,,spring2018,Tue May 22 2018 12:33:34 GMT-0700 (PDT),,
23967,FALSE,True,True,Rifle Range,DV-01-000158,1205,chilly,spring2018,Tue May 22 2018 13:07:24 GMT-0700 (PDT),inactive,light
23968,FALSE,True,True,Wellman Hall,DV-01-000643,226,cold,spring2018,Tue May 22 2018 13:09:36 GMT-0700 (PDT),inactive,normal
23969,FALSE,True,True,Wellman Hall,DV-01-000643,226,cold,spring2018,Tue May 22 2018 13:12:43 GMT-0700 (PDT),inactive,normal
23970,FALSE,True,True,Memorial Union,DV-01-000152,2nd Floor,cold,spring2018,Tue May 22 2018 13:14:17 GMT-0700 (PDT),inactive,
23971,FALSE,True,True,Wellman Hall,DV-01-000643,105,chilly,spring2018,Tue May 22 2018 13:41:02 GMT-0700 (PDT),inactive,
23972,FALSE,False,True,Haring Hall,DV-01-000098,1204,hot,spring2018,Tue May 22 2018 13:50:57 GMT-0700 (PDT),inactive,light
23973,FALSE,False,True,Wellman Hall,DV-01-000643,107,cold,spring2018,Tue May 22 2018 14:52:28 GMT-0700 (PDT),inactive,normal
23974,FALSE,False,True,Haring Hall,DV-01-000098,1227,chilly,spring2018,Tue May 22 2018 14:56:24 GMT-0700 (PDT),inactive,normal
23975,TRUE,False,False,Center for Companion Animal Health,DV-01-001547,248,cold,spring2018,Tue May 22 2018 17:25:08 GMT-0700 (PDT),inactive,normal
23976,FALSE,True,True,Wellman Hall,DV-01-000643,All of it,cold,spring2018,Tue May 22 2018 17:57:01 GMT-0700 (PDT),inactive,normal
23977,FALSE,True,True,Kemper Hall,DV-01-001040,2229,chilly,spring2018,Tue May 22 2018 18:14:12 GMT-0700 (PDT),inactive,normal
23978,FALSE,True,False,Rifle Range,DV-01-000158,1200,warm,spring2018,Tue May 22 2018 18:20:06 GMT-0700 (PDT),,light
23979,FALSE,True,False,,,,,spring2018,Tue May 22 2018 18:20:48 GMT-0700 (PDT),,
23980,FALSE,False,True,Segundo North - Henry Alder Hall,DV-01-001562,second floor ,chilly,spring2018,Wed May 23 2018 07:19:45 GMT-0700 (PDT),inactive,
23981,FALSE,True,True,Sciences Lab Lecture Hall,DV-01-001554,123,hot,spring2018,Wed May 23 2018 08:22:03 GMT-0700 (PDT),active,light
23982,FALSE,False,True,Earth and Physical Sciences Building,DV-01-001762,2319,hot,spring2018,Wed May 23 2018 08:40:05 GMT-0700 (PDT),inactive,light
23983,FALSE,False,True,Young Hall,DV-01-000058,bathroom (and entire building!),hot,spring2018,Wed May 23 2018 08:49:19 GMT-0700 (PDT),inactive,light
23984,FALSE,True,True,Young Hall,DV-01-000058,198,chilly,spring2018,Wed May 23 2018 10:14:04 GMT-0700 (PDT),inactive,heavy
23985,FALSE,True,True,Peter A. Rock Hall,THERMOO-001,1,chilly,spring2018,Wed May 23 2018 10:15:49 GMT-0700 (PDT),inactive,heavy
23986,FALSE,True,True,Giedt Hall,DV-01-001586,1001,warm,spring2018,Wed May 23 2018 11:03:41 GMT-0700 (PDT),active,normal
23987,FALSE,True,True,Academic Surge Building,DV-01-001032,1113,hot,spring2018,Wed May 23 2018 11:58:52 GMT-0700 (PDT),active,
23988,FALSE,True,True,Sciences Lab Building,DV-01-001553,3rd Floor Study Lounge,perfect,spring2018,Wed May 23 2018 12:42:39 GMT-0700 (PDT),inactive,light
23989,FALSE,True,True,,,,,spring2018,Wed May 23 2018 12:45:32 GMT-0700 (PDT),,
23990,FALSE,True,True,Haring Hall,DV-01-000098,2016,cold,spring2018,Wed May 23 2018 13:22:25 GMT-0700 (PDT),inactive,heavy
23991,FALSE,False,True,Silo,DV-01-000002,First Floor,warm,spring2018,Wed May 23 2018 13:54:21 GMT-0700 (PDT),inactive,light
23992,FALSE,False,True,Kerr Hall,DV-01-000641,293,cold,spring2018,Wed May 23 2018 13:55:28 GMT-0700 (PDT),active,normal
23993,FALSE,False,True,Wellman Hall,DV-01-000643,119,cold,spring2018,Wed May 23 2018 14:19:02 GMT-0700 (PDT),active,heavy
23994,FALSE,False,True,Plant & Environmental Sciences,DV-01-001239,1236,cold,spring2018,Wed May 23 2018 14:54:26 GMT-0700 (PDT),active,normal
23995,FALSE,False,True,,,,,spring2018,Wed May 23 2018 15:12:32 GMT-0700 (PDT),,
23996,FALSE,False,True,Hunt Hall,DV-01-000092,100,chilly,spring2018,Wed May 23 2018 15:25:09 GMT-0700 (PDT),inactive,normal
23997,FALSE,True,False,Mathematical Sciences Building,DV-01-001573,3117,cold,spring2018,Wed May 23 2018 15:29:33 GMT-0700 (PDT),inactive,normal
23998,FALSE,False,True,Young Hall,DV-01-000058,198,cold,spring2018,Wed May 23 2018 15:32:00 GMT-0700 (PDT),active,heavy
23999,FALSE,False,True,Plant & Environmental Sciences,DV-01-001239,Labs,cold,spring2018,Wed May 23 2018 15:34:11 GMT-0700 (PDT),active,heavy
24000,FALSE,False,True,Plant & Environmental Sciences,DV-01-001239,"Labs, 2nd floor",cold,spring2018,Wed May 23 2018 15:35:10 GMT-0700 (PDT),active,normal
24001,FALSE,False,True,,,,,spring2018,Wed May 23 2018 19:37:14 GMT-0700 (PDT),,
24002,FALSE,True,True,Tercero Wall,DV-01-001823,327,hot,spring2018,Wed May 23 2018 21:19:16 GMT-0700 (PDT),inactive,light
24003,FALSE,True,True,Tercero Wall,DV-01-001823,327,hot,spring2018,Wed May 23 2018 21:52:41 GMT-0700 (PDT),,light
24004,FALSE,False,True,Segundo Bixby,DV-01-000203,513,hot,spring2018,Wed May 23 2018 22:48:46 GMT-0700 (PDT),inactive,light
24005,FALSE,False,True,Wellman Hall,DV-01-000643,205,cold,spring2018,Thu May 24 2018 08:00:43 GMT-0700 (PDT),inactive,normal
24006,FALSE,False,True,Kearney Hall,DV-01-001570,204,hot,spring2018,Thu May 24 2018 10:47:21 GMT-0700 (PDT),inactive,light
24007,FALSE,False,True,Young Hall,DV-01-000058,198,cold,spring2018,Thu May 24 2018 12:06:09 GMT-0700 (PDT),inactive,normal
24008,FALSE,True,True,Young Hall,DV-01-000058,198,cold,spring2018,Thu May 24 2018 12:08:08 GMT-0700 (PDT),inactive,normal
24009,FALSE,True,True,Academic Surge Building,DV-01-001032,2375,cold,spring2018,Thu May 24 2018 12:12:00 GMT-0700 (PDT),active,heavy
24010,FALSE,True,True,Academic Surge Building,DV-01-001032,2375,cold,spring2018,Thu May 24 2018 12:12:38 GMT-0700 (PDT),active,heavy
24011,FALSE,False,True,Wellman Hall,DV-01-000643,129,chilly,spring2018,Thu May 24 2018 12:36:26 GMT-0700 (PDT),,normal
24012,FALSE,False,True,Segundo Malcolm,DV-01-000204,523A,hot,spring2018,Thu May 24 2018 12:48:33 GMT-0700 (PDT),inactive,light
24013,FALSE,False,True,Shields Library,DV-01-000056,Reading Room,chilly,spring2018,Thu May 24 2018 12:50:40 GMT-0700 (PDT),inactive,light
24014,FALSE,False,True,,,,,spring2018,Thu May 24 2018 12:51:52 GMT-0700 (PDT),,
24015,FALSE,True,True,Memorial Union,DV-01-000152,second floor,chilly,spring2018,Thu May 24 2018 12:59:39 GMT-0700 (PDT),inactive,light
24016,FALSE,True,True,,,,,spring2018,Thu May 24 2018 13:06:24 GMT-0700 (PDT),,
24017,FALSE,False,True,,,,,spring2018,Thu May 24 2018 13:06:31 GMT-0700 (PDT),,
24018,FALSE,True,False,Silo South,DV-01-001015,270,chilly,spring2018,Thu May 24 2018 13:11:45 GMT-0700 (PDT),active,normal
24019,FALSE,True,False,,,,,spring2018,Thu May 24 2018 13:14:11 GMT-0700 (PDT),,
24020,FALSE,True,True,Bainer Hall,DV-01-000462,1213,hot,spring2018,Thu May 24 2018 13:45:07 GMT-0700 (PDT),,heavy
24021,FALSE,True,True,Young Hall,DV-01-000058,Restroom ,warm,spring2018,Thu May 24 2018 13:51:31 GMT-0700 (PDT),inactive,light
24022,FALSE,False,True,Memorial Union,DV-01-000152,2nd floor ,cold,spring2018,Thu May 24 2018 14:07:06 GMT-0700 (PDT),inactive,normal
24023,FALSE,False,True,Haring Hall,DV-01-000098,1204,hot,spring2018,Thu May 24 2018 14:26:19 GMT-0700 (PDT),inactive,light
24024,TRUE,False,False,Wellman Hall,DV-01-000643,209,chilly,spring2018,Thu May 24 2018 15:07:20 GMT-0700 (PDT),,
24025,TRUE,False,False,Wellman Hall,DV-01-000643,209,cold,spring2018,Thu May 24 2018 15:21:20 GMT-0700 (PDT),,
24026,FALSE,False,True,,,,,spring2018,Thu May 24 2018 17:47:44 GMT-0700 (PDT),,
24027,FALSE,True,True,Giedt Hall,DV-01-001586,1001,cold,spring2018,Thu May 24 2018 17:49:18 GMT-0700 (PDT),inactive,light
24028,FALSE,True,True,Memorial Union,DV-01-000152,342 Mee,hot,spring2018,Thu May 24 2018 18:16:41 GMT-0700 (PDT),inactive,light
24029,FALSE,False,True,,,,,spring2018,Thu May 24 2018 19:08:43 GMT-0700 (PDT),,
24030,FALSE,False,True,Wellman Hall,DV-01-000643,6,perfect,spring2018,Fri May 25 2018 10:31:34 GMT-0700 (PDT),inactive,normal
24031,FALSE,True,True,Haring Hall,DV-01-000098,2205,cold,spring2018,Fri May 25 2018 10:51:05 GMT-0700 (PDT),inactive,normal
24032,FALSE,True,True,Chemistry,DV-01-000453,166,perfect,spring2018,Fri May 25 2018 12:05:28 GMT-0700 (PDT),,
24033,FALSE,True,True,,,,,spring2018,Fri May 25 2018 12:06:25 GMT-0700 (PDT),,
24034,FALSE,False,True,Shields Library,DV-01-000056,Main Reading Room,cold,spring2018,Fri May 25 2018 13:25:11 GMT-0700 (PDT),inactive,heavy
24035,FALSE,True,True,Chemistry,DV-01-000453,309,chilly,spring2018,Fri May 25 2018 13:58:32 GMT-0700 (PDT),inactive,normal
24036,FALSE,True,False,Mathematical Sciences Building,DV-01-001573,3117,chilly,spring2018,Fri May 25 2018 15:04:29 GMT-0700 (PDT),,normal
24037,FALSE,False,True,Haring Hall,DV-01-000098,2205,cold,spring2018,Fri May 25 2018 15:05:46 GMT-0700 (PDT),inactive,heavy
24038,FALSE,False,True,Cottonwood Cottage,DV-01-000014,317,perfect,spring2018,Sun May 27 2018 00:44:48 GMT-0700 (PDT),inactive,normal
24039,FALSE,False,True,Student Community Center,DV-01-001828,1101,hot,spring2018,Sun May 27 2018 11:46:55 GMT-0700 (PDT),inactive,light
24040,FALSE,False,True,Student Community Center,DV-01-001828,1101,hot,spring2018,Sun May 27 2018 11:47:48 GMT-0700 (PDT),inactive,light
24041,FALSE,True,True,Shields Library,DV-01-000056,1,chilly,spring2018,Sun May 27 2018 15:11:59 GMT-0700 (PDT),inactive,light
24042,FALSE,False,True,Student Community Center,DV-01-001828,1101,hot,spring2018,Sun May 27 2018 16:09:16 GMT-0700 (PDT),inactive,light
24043,FALSE,False,True,Student Community Center,DV-01-001828,SRRC,hot,spring2018,Sun May 27 2018 16:09:18 GMT-0700 (PDT),inactive,normal
24044,FALSE,False,True,Student Community Center,DV-01-001828,SRRC,hot,spring2018,Sun May 27 2018 16:09:25 GMT-0700 (PDT),inactive,light
24045,FALSE,True,True,Student Community Center,DV-01-001828,Student Recruitment and Retention Center ,hot,spring2018,Sun May 27 2018 16:41:39 GMT-0700 (PDT),inactive,light
24046,FALSE,False,True,,,,,spring2018,Sun May 27 2018 18:21:52 GMT-0700 (PDT),,
24047,FALSE,True,True,Shields Library,DV-01-000056,Third Floor,cold,spring2018,Mon May 28 2018 12:59:56 GMT-0700 (PDT),inactive,light
24048,FALSE,False,True,,,,,spring2018,Mon May 28 2018 13:25:58 GMT-0700 (PDT),,
24049,FALSE,True,True,,,,,spring2018,Mon May 28 2018 14:38:39 GMT-0700 (PDT),,
24050,FALSE,False,True,Young Hall,DV-01-000058,184,warm,spring2018,Mon May 28 2018 15:55:05 GMT-0700 (PDT),inactive,light
24051,FALSE,False,True,Tercero Potter,DV-01-001825,301,hot,spring2018,Mon May 28 2018 15:55:33 GMT-0700 (PDT),inactive,light
24052,FALSE,False,True,Activities and Recreation Center,DV-01-001559,gym,warm,spring2018,Mon May 28 2018 15:56:36 GMT-0700 (PDT),,
24053,FALSE,False,True,Tercero Potter,DV-01-001825,301,hot,spring2018,Mon May 28 2018 15:57:12 GMT-0700 (PDT),inactive,light
24054,FALSE,True,True,Shields Library,DV-01-000056,second floor,cold,spring2018,Mon May 28 2018 16:48:50 GMT-0700 (PDT),inactive,
24055,FALSE,True,True,Giedt Hall,DV-01-001586,1002,hot,spring2018,Mon May 28 2018 19:38:32 GMT-0700 (PDT),inactive,light
24056,FALSE,True,True,Giedt Hall,DV-01-001586,1138,hot,spring2018,Mon May 28 2018 19:41:52 GMT-0700 (PDT),inactive,light
24057,FALSE,False,True,,,,,spring2018,Mon May 28 2018 23:13:58 GMT-0700 (PDT),,
24058,FALSE,False,True,,,,,spring2018,Mon May 28 2018 23:29:25 GMT-0700 (PDT),,
24059,FALSE,True,True,,,,,spring2018,Mon May 28 2018 23:36:21 GMT-0700 (PDT),,
24060,FALSE,False,True,,,,,spring2018,Tue May 29 2018 01:58:28 GMT-0700 (PDT),,
24061,FALSE,False,True,Tercero Wall,DV-01-001823,Main Lounge ,hot,spring2018,Tue May 29 2018 01:58:30 GMT-0700 (PDT),inactive,light
24062,FALSE,True,True,Shields Library,DV-01-000056,87C,hot,spring2018,Tue May 29 2018 08:10:18 GMT-0700 (PDT),inactive,light
24063,FALSE,True,True,Sciences Lab Lecture Hall,DV-01-001554,123,cold,spring2018,Tue May 29 2018 08:35:13 GMT-0700 (PDT),inactive,normal
24064,FALSE,True,True,Voorhies Hall,DV-01-000195,201,hot,spring2018,Tue May 29 2018 09:22:02 GMT-0700 (PDT),inactive,normal
24065,FALSE,False,True,Roessler Hall,DV-01-000679,5,chilly,spring2018,Tue May 29 2018 10:45:06 GMT-0700 (PDT),inactive,light
24066,FALSE,True,True,Segundo Services Center,DV-01-001811,1100,cold,spring2018,Tue May 29 2018 10:52:22 GMT-0700 (PDT),inactive,normal
24067,FALSE,False,True,Tercero Wall,DV-01-001823,209,hot,spring2018,Tue May 29 2018 10:53:16 GMT-0700 (PDT),inactive,light
24068,FALSE,True,True,Shields Library,DV-01-000056,Print room,cold,spring2018,Tue May 29 2018 10:54:56 GMT-0700 (PDT),inactive,normal
24069,FALSE,True,False,Memorial Union,DV-01-000152,"Second Floor, CCLASS",cold,spring2018,Tue May 29 2018 11:12:47 GMT-0700 (PDT),inactive,normal
24070,FALSE,False,True,Memorial Union,DV-01-000152,1st Floor,warm,spring2018,Tue May 29 2018 11:15:16 GMT-0700 (PDT),inactive,light
24071,FALSE,False,True,Wellman Hall,DV-01-000643,226,warm,spring2018,Tue May 29 2018 11:15:56 GMT-0700 (PDT),active,light
24072,FALSE,True,True,Memorial Union,DV-01-000152,442,warm,spring2018,Tue May 29 2018 11:16:22 GMT-0700 (PDT),active,normal
24073,FALSE,True,True,Wellman Hall,DV-01-000643,226,cold,spring2018,Tue May 29 2018 12:03:10 GMT-0700 (PDT),inactive,light
24074,FALSE,False,True,Peter A. Rock Hall,THERMOO-001,lecture hall ,warm,spring2018,Tue May 29 2018 12:20:37 GMT-0700 (PDT),inactive,light
24075,FALSE,True,True,Hunt Hall,DV-01-000092,100,cold,spring2018,Tue May 29 2018 13:07:56 GMT-0700 (PDT),inactive,
24076,FALSE,False,True,Peter A. Rock Hall,THERMOO-001,Lecture hall ,perfect,spring2018,Tue May 29 2018 13:29:23 GMT-0700 (PDT),inactive,light
24077,FALSE,False,True,Wickson Hall,DV-01-000194,1020,hot,spring2018,Tue May 29 2018 13:33:47 GMT-0700 (PDT),active,light
24078,FALSE,True,True,Olson Hall,DV-01-000290,207,hot,spring2018,Tue May 29 2018 13:40:34 GMT-0700 (PDT),inactive,light
24079,FALSE,False,True,,,,,spring2018,Tue May 29 2018 13:43:42 GMT-0700 (PDT),,
24080,FALSE,True,True,Kerr Hall,DV-01-000641,461,hot,spring2018,Tue May 29 2018 14:03:52 GMT-0700 (PDT),inactive,light
24081,FALSE,True,True,Silo,DV-01-000002,Upstairs,hot,spring2018,Tue May 29 2018 14:06:04 GMT-0700 (PDT),inactive,light
24082,FALSE,True,True,Wellman Hall,DV-01-000643,26,chilly,spring2018,Tue May 29 2018 14:23:04 GMT-0700 (PDT),active,light
24083,FALSE,True,True,Kerr Hall,DV-01-000641,461,hot,spring2018,Tue May 29 2018 14:45:42 GMT-0700 (PDT),inactive,light
24084,FALSE,True,True,Kerr Hall,DV-01-000641,461,hot,spring2018,Tue May 29 2018 14:46:30 GMT-0700 (PDT),inactive,normal
24085,TRUE,False,False,Bainer Hall,DV-01-000462,1060,hot,spring2018,Tue May 29 2018 14:53:16 GMT-0700 (PDT),inactive,light
24086,FALSE,True,True,Kleiber Hall,DV-01-000682,3,hot,spring2018,Tue May 29 2018 14:54:08 GMT-0700 (PDT),inactive,light
24087,FALSE,True,True,Segundo Services Center,DV-01-001811,3310,chilly,spring2018,Tue May 29 2018 15:03:12 GMT-0700 (PDT),inactive,light
24088,FALSE,True,True,Olson Hall,DV-01-000290,118,cold,spring2018,Tue May 29 2018 15:04:59 GMT-0700 (PDT),inactive,light
24089,FALSE,False,True,Bainer Hall,DV-01-000462,1060,hot,spring2018,Tue May 29 2018 16:19:59 GMT-0700 (PDT),inactive,light
24090,FALSE,False,True,Tercero Potter,DV-01-001825,301,hot,spring2018,Tue May 29 2018 16:56:57 GMT-0700 (PDT),inactive,light
24091,FALSE,False,True,,,,,spring2018,Tue May 29 2018 16:57:58 GMT-0700 (PDT),,
24092,FALSE,False,True,Kerr Hall,DV-01-000641,293,hot,spring2018,Tue May 29 2018 17:04:09 GMT-0700 (PDT),,light
24093,FALSE,True,True,Hunt Hall,DV-01-000092,110,hot,spring2018,Tue May 29 2018 17:22:08 GMT-0700 (PDT),inactive,light
24094,FALSE,False,True,Hunt Hall,DV-01-000092,100,hot,spring2018,Tue May 29 2018 17:28:09 GMT-0700 (PDT),inactive,light
24095,FALSE,True,False,Chemistry Annex,DV-01-000677,3475,hot,spring2018,Tue May 29 2018 18:09:10 GMT-0700 (PDT),inactive,heavy
24096,FALSE,True,False,Chemistry Annex,DV-01-000677,3473,hot,spring2018,Tue May 29 2018 18:10:35 GMT-0700 (PDT),inactive,light
24097,FALSE,True,False,Chemistry Annex,DV-01-000677,3480,hot,spring2018,Tue May 29 2018 18:11:18 GMT-0700 (PDT),active,
24098,FALSE,True,False,Chemistry Annex,DV-01-000677,3468,hot,spring2018,Tue May 29 2018 18:12:32 GMT-0700 (PDT),inactive,heavy
24099,FALSE,True,False,Chemistry Annex,DV-01-000677,3462,hot,spring2018,Tue May 29 2018 18:12:56 GMT-0700 (PDT),active,heavy
24100,FALSE,False,True,,,,,spring2018,Tue May 29 2018 18:15:28 GMT-0700 (PDT),,
24101,FALSE,False,True,Sciences Lab Lecture Hall,DV-01-001554,123,hot,spring2018,Tue May 29 2018 18:21:28 GMT-0700 (PDT),inactive,light
24102,FALSE,True,True,Activities and Recreation Center,DV-01-001559,Second floor,hot,spring2018,Tue May 29 2018 18:38:59 GMT-0700 (PDT),active,light
24103,FALSE,False,True,Haring Hall,DV-01-000098,2205,cold,spring2018,Tue May 29 2018 19:09:24 GMT-0700 (PDT),inactive,
